Examiner_ID	Pair_ID	Mating	Latent_Value	Compare_Value	Inconclusive_Reason	Exclusion_Reason	Difficulty
A0043	M154153	Mates	VEO	Exclusion	NA	Minutiae	B_Easy
A1044	M154153	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A1053	M154153	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1078	M154153	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A5084	M154153	Mates	VEO	Inconclusive	Close	NA	C_Medium
A1143	M154153	Mates	VEO	Exclusion	NA	Minutiae	C_Medium
A1159	M154153	Mates	NV	NA	NA	NA	NA
A4164	M154153	Mates	VEO	Inconclusive	Close	NA	D_Difficult
A0205	M154153	Mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2207	M154153	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A4218	M154153	Mates	NV	NA	NA	NA	NA
A5219	M154153	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1224	M154153	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A0241	M154153	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4281	M154153	Mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A5289	M154153	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A2358	M154153	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4362	M154153	Mates	VEO	Inconclusive	Close	NA	C_Medium
A0403	M154153	Mates	NV	NA	NA	NA	NA
A3460	M154153	Mates	NV	NA	NA	NA	NA
A5469	M154153	Mates	VID	Individualization	NA	NA	E_VeryDifficult
A6006	M154143	Mates	VID	Individualization	NA	NA	D_Difficult
A2020	M154143	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A4029	M154143	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A6051	M154143	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A0059	M154143	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A3073	M154143	Mates	VID	Individualization	NA	NA	E_VeryDifficult
A1107	M154143	Mates	VEO	Inconclusive	Close	NA	E_VeryDifficult
A6141	M154143	Mates	VEO	Exclusion	NA	Minutiae	D_Difficult
A3208	M154143	Mates	NV	NA	NA	NA	NA
A5212	M154143	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A4227	M154143	Mates	NV	NA	NA	NA	NA
A4308	M154143	Mates	NV	NA	NA	NA	NA
A0356	M154143	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A1393	M154143	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A1422	M154143	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A1440	M154143	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A5453	M154143	Mates	VEO	Inconclusive	Insufficient	NA	B_Easy
A2466	M154143	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A0473	M154143	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A5478	M154143	Mates	VEO	Individualization	NA	NA	D_Difficult
A3494	M154143	Mates	VID	Individualization	NA	NA	D_Difficult
A0043	M257251	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A5084	M257251	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A6114	M257251	Mates	NV	NA	NA	NA	NA
A1143	M257251	Mates	VID	Individualization	NA	NA	C_Medium
A1159	M257251	Mates	VID	Individualization	NA	NA	B_Easy
A4164	M257251	Mates	VID	Individualization	NA	NA	D_Difficult
A3179	M257251	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A4198	M257251	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A0205	M257251	Mates	VID	Individualization	NA	NA	D_Difficult
A2207	M257251	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A5219	M257251	Mates	VID	Individualization	NA	NA	C_Medium
A1224	M257251	Mates	VID	Individualization	NA	NA	D_Difficult
A2358	M257251	Mates	NV	NA	NA	NA	NA
A4362	M257251	Mates	VID	Individualization	NA	NA	D_Difficult
A3406	M257251	Mates	VID	Individualization	NA	NA	C_Medium
A6411	M257251	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A3460	M257251	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A5469	M257251	Mates	VID	Exclusion	NA	Minutiae	B_Easy
A5174	M257235	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A4236	M257235	Mates	VID	Individualization	NA	NA	C_Medium
A1260	M257235	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A5309	M257235	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A1341	M257235	Mates	VID	Individualization	NA	NA	B_Easy
A1350	M257235	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0437	M257235	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A4443	M257235	Mates	VID	Individualization	NA	NA	E_VeryDifficult
A6006	M257235	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A2020	M257235	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A4029	M257235	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A1107	M257235	Mates	VEO	Inconclusive	Close	NA	D_Difficult
A0115	M257235	Mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A6141	M257235	Mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A5147	M257235	Mates	VID	Individualization	NA	NA	C_Medium
A3208	M257235	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A5212	M257235	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A4227	M257235	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A0232	M257235	Mates	VID	Inconclusive	Close	NA	D_Difficult
A4308	M257235	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A6355	M257235	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A0356	M257235	Mates	VID	Individualization	NA	NA	D_Difficult
A5363	M257235	Mates	VID	Inconclusive	Close	NA	B_Easy
A4378	M257235	Mates	VID	Inconclusive	Overlap	NA	E_VeryDifficult
A4387	M257235	Mates	VID	Individualization	NA	NA	C_Medium
A1440	M257235	Mates	VID	Individualization	NA	NA	D_Difficult
A2466	M257235	Mates	VID	Individualization	NA	NA	D_Difficult
A0473	M257235	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A5478	M257235	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A3494	M257235	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A3046	M080067	Mates	VID	Individualization	NA	NA	D_Difficult
A4065	M080067	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2088	M080067	Mates	VEO	Inconclusive	Close	NA	B_Easy
A5113	M080067	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A6157	M080067	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A4182	M080067	Mates	NV	NA	NA	NA	NA
A0185	M080067	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A2216	M080067	Mates	VID	Individualization	NA	NA	D_Difficult
A3226	M080067	Mates	VEO	Inconclusive	Overlap	NA	E_VeryDifficult
A0293	M080067	Mates	NV	NA	NA	NA	NA
A5311	M080067	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A6312	M080067	Mates	NV	NA	NA	NA	NA
A2367	M080067	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A3370	M080067	Mates	NV	NA	NA	NA	NA
A1375	M080067	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A2394	M080067	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A1413	M080067	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0419	M080067	Mates	VEO	Inconclusive	Insufficient	NA	E_VeryDifficult
A4461	M080067	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A0491	M080067	Mates	VEO	Inconclusive	Close	NA	C_Medium
A5104	M080078	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2135	M080078	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A5174	M080078	Mates	NV	NA	NA	NA	NA
A1258	M080078	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A5417	M080078	Mates	NV	NA	NA	NA	NA
A0437	M080078	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4443	M080078	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A3458	M080078	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2002	M080078	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2009	M080078	Mates	VEO	Inconclusive	Close	NA	B_Easy
A1035	M080078	Mates	VEO	Inconclusive	Close	NA	C_Medium
A2036	M080078	Mates	NV	NA	NA	NA	NA
A5041	M080078	Mates	NV	NA	NA	NA	NA
A1071	M080078	Mates	NV	NA	NA	NA	NA
A2090	M080078	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A3118	M080078	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A5122	M080078	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A0124	M080078	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A1161	M080078	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1177	M080078	Mates	NV	NA	NA	NA	NA
A5221	M080078	Mates	NV	NA	NA	NA	NA
A1233	M080078	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2243	M080078	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A2259	M080078	Mates	NV	NA	NA	NA	NA
A6303	M080078	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1339	M080078	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A6364	M080078	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A4396	M080078	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A6463	M080078	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A3019	M147119	Mates	NV	NA	NA	NA	NA
A0043	M147119	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A5084	M147119	Mates	NV	NA	NA	NA	NA
A6114	M147119	Mates	NV	NA	NA	NA	NA
A1143	M147119	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A1159	M147119	Mates	NV	NA	NA	NA	NA
A4164	M147119	Mates	NV	NA	NA	NA	NA
A4198	M147119	Mates	NV	NA	NA	NA	NA
A2207	M147119	Mates	NV	NA	NA	NA	NA
A5219	M147119	Mates	NV	NA	NA	NA	NA
A1224	M147119	Mates	NV	NA	NA	NA	NA
A4281	M147119	Mates	NV	NA	NA	NA	NA
A5289	M147119	Mates	NV	NA	NA	NA	NA
A4362	M147119	Mates	NV	NA	NA	NA	NA
A0403	M147119	Mates	NV	NA	NA	NA	NA
A1404	M147119	Mates	NV	NA	NA	NA	NA
A3406	M147119	Mates	NV	NA	NA	NA	NA
A6411	M147119	Mates	NV	NA	NA	NA	NA
A3460	M147119	Mates	NV	NA	NA	NA	NA
A3476	M147119	Mates	NV	NA	NA	NA	NA
A3055	M147121	Mates	NV	NA	NA	NA	NA
A3091	M147121	Mates	NV	NA	NA	NA	NA
A1258	M147121	Mates	NV	NA	NA	NA	NA
A1260	M147121	Mates	NV	NA	NA	NA	NA
A2295	M147121	Mates	NV	NA	NA	NA	NA
A2342	M147121	Mates	NV	NA	NA	NA	NA
A0383	M147121	Mates	NV	NA	NA	NA	NA
A5410	M147121	Mates	NV	NA	NA	NA	NA
A6490	M147121	Mates	NV	NA	NA	NA	NA
A2020	M147121	Mates	NV	NA	NA	NA	NA
A3021	M147121	Mates	NV	NA	NA	NA	NA
A4029	M147121	Mates	NV	NA	NA	NA	NA
A1107	M147121	Mates	VEO	Inconclusive	Close	NA	E_VeryDifficult
A0115	M147121	Mates	NV	NA	NA	NA	NA
A6141	M147121	Mates	NV	NA	NA	NA	NA
A5147	M147121	Mates	NV	NA	NA	NA	NA
A2178	M147121	Mates	NV	NA	NA	NA	NA
A5212	M147121	Mates	NV	NA	NA	NA	NA
A4227	M147121	Mates	NV	NA	NA	NA	NA
A4263	M147121	Mates	NV	NA	NA	NA	NA
A6328	M147121	Mates	NV	NA	NA	NA	NA
A6355	M147121	Mates	NV	NA	NA	NA	NA
A0356	M147121	Mates	NV	NA	NA	NA	NA
A5363	M147121	Mates	NV	NA	NA	NA	NA
A4378	M147121	Mates	NV	NA	NA	NA	NA
A4387	M147121	Mates	NV	NA	NA	NA	NA
A1422	M147121	Mates	NV	NA	NA	NA	NA
A1440	M147121	Mates	NV	NA	NA	NA	NA
A2466	M147121	Mates	VEO	Inconclusive	Close	NA	B_Easy
A0473	M147121	Mates	NV	NA	NA	NA	NA
A0007	M306270	Mates	NV	NA	NA	NA	NA
A1044	M306270	Mates	NV	NA	NA	NA	NA
A1053	M306270	Mates	NV	NA	NA	NA	NA
A1078	M306270	Mates	NV	NA	NA	NA	NA
A2088	M306270	Mates	NV	NA	NA	NA	NA
A2101	M306270	Mates	NV	NA	NA	NA	NA
A5113	M306270	Mates	NV	NA	NA	NA	NA
A2126	M306270	Mates	NV	NA	NA	NA	NA
A4182	M306270	Mates	NV	NA	NA	NA	NA
A0205	M306270	Mates	NV	NA	NA	NA	NA
A4218	M306270	Mates	NV	NA	NA	NA	NA
A3226	M306270	Mates	NV	NA	NA	NA	NA
A0241	M306270	Mates	NV	NA	NA	NA	NA
A0293	M306270	Mates	NV	NA	NA	NA	NA
A6312	M306270	Mates	NV	NA	NA	NA	NA
A5354	M306270	Mates	NV	NA	NA	NA	NA
A2358	M306270	Mates	NV	NA	NA	NA	NA
A3370	M306270	Mates	NV	NA	NA	NA	NA
A2394	M306270	Mates	NV	NA	NA	NA	NA
A1413	M306270	Mates	NV	NA	NA	NA	NA
A5469	M306270	Mates	NV	NA	NA	NA	NA
A6488	M306270	Mates	NV	NA	NA	NA	NA
A3055	M306245	Mates	NV	NA	NA	NA	NA
A5104	M306245	Mates	NV	NA	NA	NA	NA
A1125	M306245	Mates	NV	NA	NA	NA	NA
A3127	M306245	Mates	NV	NA	NA	NA	NA
A5174	M306245	Mates	NV	NA	NA	NA	NA
A5318	M306245	Mates	NV	NA	NA	NA	NA
A1323	M306245	Mates	NV	NA	NA	NA	NA
A2342	M306245	Mates	NV	NA	NA	NA	NA
A1350	M306245	Mates	NV	NA	NA	NA	NA
A0383	M306245	Mates	NV	NA	NA	NA	NA
A4459	M306245	Mates	NV	NA	NA	NA	NA
A2009	M306245	Mates	NV	NA	NA	NA	NA
A2036	M306245	Mates	NV	NA	NA	NA	NA
A5057	M306245	Mates	NV	NA	NA	NA	NA
A0059	M306245	Mates	NV	NA	NA	NA	NA
A2063	M306245	Mates	NV	NA	NA	NA	NA
A1071	M306245	Mates	NV	NA	NA	NA	NA
A3073	M306245	Mates	NV	NA	NA	NA	NA
A4099	M306245	Mates	NV	NA	NA	NA	NA
A3118	M306245	Mates	NV	NA	NA	NA	NA
A5122	M306245	Mates	NV	NA	NA	NA	NA
A0124	M306245	Mates	NV	NA	NA	NA	NA
A4137	M306245	Mates	NV	NA	NA	NA	NA
A1177	M306245	Mates	NV	NA	NA	NA	NA
A3208	M306245	Mates	NV	NA	NA	NA	NA
A6229	M306245	Mates	NV	NA	NA	NA	NA
A2243	M306245	Mates	NV	NA	NA	NA	NA
A2259	M306245	Mates	NV	NA	NA	NA	NA
A2268	M306245	Mates	NV	NA	NA	NA	NA
A4308	M306245	Mates	NV	NA	NA	NA	NA
A6364	M306245	Mates	NV	NA	NA	NA	NA
A5453	M306245	Mates	NV	NA	NA	NA	NA
A6463	M306245	Mates	NV	NA	NA	NA	NA
A3055	M021064	Mates	NV	NA	NA	NA	NA
A4056	M021064	Mates	NV	NA	NA	NA	NA
A3102	M021064	Mates	NV	NA	NA	NA	NA
A5104	M021064	Mates	NV	NA	NA	NA	NA
A4236	M021064	Mates	NV	NA	NA	NA	NA
A1258	M021064	Mates	NV	NA	NA	NA	NA
A2295	M021064	Mates	NV	NA	NA	NA	NA
A1350	M021064	Mates	NV	NA	NA	NA	NA
A1044	M021064	Mates	NV	NA	NA	NA	NA
A1053	M021064	Mates	NV	NA	NA	NA	NA
A4065	M021064	Mates	NV	NA	NA	NA	NA
A1078	M021064	Mates	NV	NA	NA	NA	NA
A2101	M021064	Mates	NV	NA	NA	NA	NA
A5113	M021064	Mates	NV	NA	NA	NA	NA
A6157	M021064	Mates	NV	NA	NA	NA	NA
A0205	M021064	Mates	NV	NA	NA	NA	NA
A2207	M021064	Mates	NV	NA	NA	NA	NA
A4218	M021064	Mates	NV	NA	NA	NA	NA
A3226	M021064	Mates	NV	NA	NA	NA	NA
A0241	M021064	Mates	NV	NA	NA	NA	NA
A6312	M021064	Mates	NV	NA	NA	NA	NA
A2358	M021064	Mates	NV	NA	NA	NA	NA
A5469	M021064	Mates	NV	NA	NA	NA	NA
A6488	M021064	Mates	NV	NA	NA	NA	NA
A2036	M021061	Mates	NV	NA	NA	NA	NA
A2063	M021061	Mates	NV	NA	NA	NA	NA
A4099	M021061	Mates	NV	NA	NA	NA	NA
A1107	M021061	Mates	NV	NA	NA	NA	NA
A5122	M021061	Mates	NV	NA	NA	NA	NA
A0124	M021061	Mates	NV	NA	NA	NA	NA
A4137	M021061	Mates	NV	NA	NA	NA	NA
A3208	M021061	Mates	NV	NA	NA	NA	NA
A4227	M021061	Mates	NV	NA	NA	NA	NA
A6229	M021061	Mates	NV	NA	NA	NA	NA
A2243	M021061	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2259	M021061	Mates	NV	NA	NA	NA	NA
A1393	M021061	Mates	NV	NA	NA	NA	NA
A1422	M021061	Mates	NV	NA	NA	NA	NA
A5453	M021061	Mates	NV	NA	NA	NA	NA
A0061	M050081	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A1125	M050081	Mates	VEO	Inconclusive	Overlap	NA	A_Obvious
A3172	M050081	Mates	VID	Inconclusive	Close	NA	A_Obvious
A5174	M050081	Mates	VEO	Exclusion	NA	Pattern	A_Obvious
A1258	M050081	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2342	M050081	Mates	VID	Inconclusive	Overlap	NA	A_Obvious
A0383	M050081	Mates	VID	Inconclusive	Close	NA	A_Obvious
A2020	M173158	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A4029	M173158	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A6051	M173158	Mates	VID	Individualization	NA	NA	D_Difficult
A0059	M173158	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A2063	M173158	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A4099	M173158	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A1107	M173158	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A4137	M173158	Mates	VID	Individualization	NA	NA	D_Difficult
A3208	M173158	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A4227	M173158	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A6229	M173158	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A2259	M173158	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A4308	M173158	Mates	VID	Inconclusive	Insufficient	NA	B_Easy
A0356	M173158	Mates	VID	Individualization	NA	NA	C_Medium
A5363	M173158	Mates	VID	Exclusion	NA	Minutiae	B_Easy
A1422	M173158	Mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A1440	M173158	Mates	VID	Individualization	NA	NA	D_Difficult
A5453	M173158	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A6463	M173158	Mates	VID	Individualization	NA	NA	C_Medium
A3055	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A2079	M173155	Mates	VID	Individualization	NA	NA	D_Difficult
A1125	M173155	Mates	VID	Individualization	NA	NA	D_Difficult
A2135	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A0194	M173155	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A4236	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A1258	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A0284	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A2295	M173155	Mates	VID	Individualization	NA	NA	A_Obvious
A1341	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A6389	M173155	Mates	VID	Individualization	NA	NA	A_Obvious
A5417	M173155	Mates	VID	Individualization	NA	NA	B_Easy
A2450	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A5480	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A1008	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A5014	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A3019	M173155	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A3046	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A4121	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A3179	M173155	Mates	VID	Individualization	NA	NA	B_Easy
A4182	M173155	Mates	VID	Individualization	NA	NA	D_Difficult
A0185	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A6247	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A5311	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A2367	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A3370	M173155	Mates	VID	Individualization	NA	NA	B_Easy
A1375	M173155	Mates	VID	Individualization	NA	NA	B_Easy
A1404	M173155	Mates	VID	Individualization	NA	NA	D_Difficult
A6409	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A4416	M173155	Mates	VID	Individualization	NA	NA	B_Easy
A0419	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A1447	M173155	Mates	VID	Individualization	NA	NA	D_Difficult
A4461	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A3476	M173155	Mates	VID	Individualization	NA	NA	B_Easy
A0491	M173155	Mates	VID	Individualization	NA	NA	C_Medium
A2020	M304251	Mates	VID	Individualization	NA	NA	B_Easy
A6051	M304251	Mates	VEO	Individualization	NA	NA	D_Difficult
A0059	M304251	Mates	NV	NA	NA	NA	NA
A3073	M304251	Mates	NV	NA	NA	NA	NA
A4099	M304251	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A1107	M304251	Mates	VEO	Inconclusive	Close	NA	D_Difficult
A4137	M304251	Mates	VID	Inconclusive	Close	NA	C_Medium
A6141	M304251	Mates	NV	NA	NA	NA	NA
A6229	M304251	Mates	NV	NA	NA	NA	NA
A2259	M304251	Mates	NV	NA	NA	NA	NA
A4308	M304251	Mates	NV	NA	NA	NA	NA
A6355	M304251	Mates	VID	Individualization	NA	NA	D_Difficult
A0356	M304251	Mates	NV	NA	NA	NA	NA
A5363	M304251	Mates	VID	Inconclusive	Close	NA	C_Medium
A6364	M304251	Mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A1393	M304251	Mates	NV	NA	NA	NA	NA
A1422	M304251	Mates	VID	Individualization	NA	NA	D_Difficult
A5453	M304251	Mates	VEO	Exclusion	NA	Minutiae	C_Medium
A0473	M304251	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A3494	M304251	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A3055	M304235	Mates	NV	NA	NA	NA	NA
A5104	M304235	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A1258	M304235	Mates	NV	NA	NA	NA	NA
A0284	M304235	Mates	NV	NA	NA	NA	NA
A5309	M304235	Mates	NV	NA	NA	NA	NA
A4317	M304235	Mates	VEO	Inconclusive	Close	NA	D_Difficult
A1341	M304235	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A2450	M304235	Mates	NV	NA	NA	NA	NA
A4459	M304235	Mates	VID	Individualization	NA	NA	D_Difficult
A5014	M304235	Mates	NV	NA	NA	NA	NA
A3046	M304235	Mates	VID	Individualization	NA	NA	D_Difficult
A5113	M304235	Mates	VID	Exclusion	NA	Minutiae	E_VeryDifficult
A4182	M304235	Mates	NV	NA	NA	NA	NA
A0185	M304235	Mates	NV	NA	NA	NA	NA
A3226	M304235	Mates	VID	Exclusion	NA	Minutiae	E_VeryDifficult
A6247	M304235	Mates	VEO	Exclusion	NA	Minutiae	C_Medium
A5311	M304235	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A2367	M304235	Mates	NV	NA	NA	NA	NA
A3370	M304235	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A1375	M304235	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A2394	M304235	Mates	VID	Individualization	NA	NA	C_Medium
A6409	M304235	Mates	NV	NA	NA	NA	NA
A1413	M304235	Mates	NV	NA	NA	NA	NA
A4416	M304235	Mates	NV	NA	NA	NA	NA
A0419	M304235	Mates	NV	NA	NA	NA	NA
A1447	M304235	Mates	NV	NA	NA	NA	NA
A0491	M304235	Mates	NV	NA	NA	NA	NA
A4056	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A3091	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A1125	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A2135	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A0151	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A1260	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A2342	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A1438	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A2450	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A5480	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A2002	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A2009	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A3021	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A1035	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A5041	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A5057	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A1071	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A2090	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A3118	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A5122	M228203	Mates	VID	Individualization	NA	NA	C_Medium
A0124	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A5131	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A3145	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A1161	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A6166	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A5221	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A1233	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A4263	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A2268	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A6303	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A1339	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A2351	M228203	Mates	VID	Individualization	NA	NA	B_Easy
A4396	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A3485	M228203	Mates	VID	Individualization	NA	NA	A_Obvious
A0043	M228228	Mates	VID	Individualization	NA	NA	C_Medium
A1044	M228228	Mates	VID	Individualization	NA	NA	C_Medium
A1078	M228228	Mates	VID	Individualization	NA	NA	C_Medium
A1143	M228228	Mates	VID	Individualization	NA	NA	B_Easy
A1159	M228228	Mates	VID	Individualization	NA	NA	A_Obvious
A4164	M228228	Mates	VID	Individualization	NA	NA	D_Difficult
A4198	M228228	Mates	VID	Individualization	NA	NA	A_Obvious
A0205	M228228	Mates	VID	Individualization	NA	NA	C_Medium
A2207	M228228	Mates	VID	Individualization	NA	NA	A_Obvious
A4218	M228228	Mates	VID	Individualization	NA	NA	B_Easy
A5219	M228228	Mates	VID	Individualization	NA	NA	B_Easy
A1224	M228228	Mates	VID	Individualization	NA	NA	B_Easy
A0241	M228228	Mates	VID	Individualization	NA	NA	C_Medium
A4281	M228228	Mates	VID	Individualization	NA	NA	B_Easy
A2358	M228228	Mates	VID	Individualization	NA	NA	C_Medium
